User_ID,Age,Gender,Physical_Activity_Level,Diet_Type,BMI,Caffeine_Intake_mg,Water_Intake_liters,Screen_Time_Hours,Daily_Steps,Calories_Burned,Resting_Heart_Rate,Daily_Sleep_Hours,Deep_Sleep_Hours,Sleep_Quality_Score,Daily_Stress_Level
U07568,44,Female,High,Healthy,29.4,437.0,2.3,8.4,16409,2297,65.0,6.5,1.0,4.1,Medium
U07569,19,Male,Low,Healthy,27.2,120.0,2.4,7.5,3763,1619,73.0,7.6,2.0,4.5,Low
U07570,34,Other,Medium,Healthy,22.8,77.0,2.4,11.7,4577,1226,67.0,6.4,2.1,3.4,Low
U07571,54,Female,High,Healthy,25.0,0.0,2.2,9.8,14113,2014,56.0,7.8,2.6,4.8,Low
U07572,31,Female,Medium,Healthy,30.6,312.0,2.3,3.3,8724,1874,76.0,5.9,1.6,3.9,Low
U07573,42,Male,Medium,Average,32.6,114.0,2.4,9.7,8628,1726,76.0,6.7,2.3,3.5,Medium
U07574,47,Female,High,Average,26.0,389.0,3.7,3.8,20737,2078,58.0,7.6,2.1,4.8,Medium
U07575,46,Female,Medium,Unhealthy,17.5,237.0,0.7,9.1,6493,1598,55.0,6.1,2.1,4.4,Medium
U07576,37,Male,Medium,Average,26.2,149.0,3.1,10.6,10200,1680,64.0,6.7,2.2,3.6,Medium
U07577,38,Female,Medium,Average,28.7,41.0,2.4,11.7,7951,1800,,6.8,1.1,3.2,Medium
U07578,39,Female,Low,Unhealthy,25.9,326.0,2.5,6.0,4702,1540,75.0,5.9,1.4,2.8,Medium
U07579,52,Female,Low,Unhealthy,27.9,191.0,2.2,8.8,3022,1507,71.0,4.4,1.0,1.7,High
U07580,54,Female,Low,Average,26.4,240.0,2.9,9.5,2990,1746,77.0,5.8,1.2,3.5,Medium
U07581,33,Female,Low,Average,20.1,290.0,3.3,8.2,2123,1236,70.0,4.9,1.7,3.4,Medium
U07582,67,Female,Low,Unhealthy,21.5,239.0,1.0,2.8,1797,1277,74.0,7.8,1.4,5.1,Low
U07583,66,Male,Medium,Healthy,23.7,72.0,4.2,7.4,9342,1504,68.0,8.0,1.6,3.9,Low
U07584,60,Female,Low,Healthy,29.3,278.0,2.6,8.4,3195,1731,77.0,5.6,0.9,2.9,Medium
U07585,34,Female,High,Average,21.9,323.0,2.6,7.0,21635,1898,50.0,6.3,1.7,3.9,Low
U07586,33,Female,Medium,Average,26.8,254.0,1.4,4.9,7052,1707,66.0,6.7,2.1,4.6,Medium
U07587,19,Other,Medium,Healthy,26.2,294.0,2.0,6.5,9345,2096,68.0,6.2,1.2,3.2,Low
U07588,21,Male,Medium,Average,31.3,308.0,3.6,9.3,8110,2201,79.0,5.8,1.5,3.5,Low
U07589,38,Male,Low,Average,24.8,140.0,2.6,8.0,1262,1267,77.0,5.5,1.0,2.5,Medium
U07590,56,Male,Medium,Unhealthy,18.0,134.0,2.8,8.2,5308,1157,65.0,6.8,1.1,3.4,Medium
U07591,51,Male,Medium,Average,,534.0,2.1,6.4,4978,1359,83.0,5.6,1.0,2.1,Medium
U07592,47,Male,Medium,Healthy,33.6,398.0,4.1,8.1,10937,2068,71.0,5.1,1.2,2.8,Medium
U07593,23,Female,Low,Average,27.8,192.0,2.4,2.0,5947,1183,78.0,7.0,1.3,4.1,Medium
U07594,34,Male,Medium,Unhealthy,21.8,302.0,3.4,6.9,11855,1746,54.0,6.8,1.1,3.8,Medium
U07595,56,Female,Medium,Healthy,20.7,59.0,2.4,6.0,3559,1027,71.0,7.1,1.7,4.4,Low
U07596,42,Female,Medium,Average,21.2,110.0,2.8,7.1,5261,1251,66.0,7.4,2.1,4.6,Medium
U07597,22,Male,Low,Average,33.0,12.0,2.8,4.1,4907,1755,78.0,9.1,2.4,5.3,Low
U07598,22,Male,Medium,Healthy,23.7,242.0,3.2,7.9,6464,1649,73.0,6.7,1.7,3.2,Medium
U07599,37,Female,Medium,Unhealthy,22.3,244.0,3.1,11.8,9388,1764,64.0,7.4,1.8,3.7,Medium
U07600,33,Female,Medium,Healthy,24.4,362.0,2.1,7.2,7109,1786,73.0,5.4,1.4,2.4,Low
U07601,68,Female,Medium,Average,23.7,168.0,3.4,7.1,6904,1205,67.0,4.3,1.4,3.5,Low
U07602,58,Female,Low,Average,31.3,359.0,1.7,13.3,1276,1746,85.0,5.2,0.8,2.0,High
U07603,54,Female,Low,Average,20.9,297.0,1.6,4.6,3134,996,68.0,6.6,1.6,4.7,Medium
U07604,57,Female,Low,Unhealthy,29.7,568.0,2.3,8.2,4556,1696,91.0,5.1,1.7,3.7,Medium
U07605,26,Female,Low,Average,25.5,,2.8,11.0,2518,1568,85.0,6.5,1.7,3.5,Medium
U07606,22,Female,Low,Average,29.8,423.0,1.7,6.0,4103,1601,82.0,6.1,1.2,3.6,Medium
U07607,59,Female,Low,Average,31.3,325.0,2.4,9.1,2429,1706,83.0,6.3,1.2,3.2,Medium
U07608,19,Male,Low,Average,25.3,65.0,1.4,7.4,2838,1254,77.0,7.1,2.0,5.0,Low
U07609,26,Female,Medium,Average,23.7,243.0,2.3,4.3,6590,1666,71.0,8.1,2.5,5.2,Low
U07610,60,Male,High,Average,25.3,537.0,3.3,6.6,15393,1837,66.0,6.3,2.0,4.0,Medium
U07611,53,Female,Medium,Unhealthy,24.6,276.0,1.8,6.9,9716,1511,69.0,6.3,1.6,3.3,Low
U07612,39,Male,Medium,Average,18.4,76.0,1.5,5.4,11676,1455,54.0,8.3,2.6,5.2,Low
U07613,39,Male,High,Healthy,31.2,250.0,2.8,3.0,16337,2397,68.0,8.9,1.8,5.5,Low
U07614,39,Male,Medium,Unhealthy,26.0,51.0,1.9,6.0,8727,1370,66.0,8.4,2.2,5.1,Low
U07615,51,Male,Low,Average,20.3,71.0,4.4,3.3,6662,1373,56.0,8.6,2.6,5.8,Low
U07616,46,Male,Medium,Average,17.5,261.0,2.7,8.4,8549,1117,,4.7,1.6,3.0,Medium
U07617,55,Female,Medium,Healthy,17.5,310.0,3.3,8.4,9228,1377,59.0,5.7,1.7,3.6,Low
U07618,63,Male,Medium,Unhealthy,28.1,80.0,1.4,3.8,9912,1697,66.0,9.1,2.9,6.3,Low
U07619,50,Male,High,Unhealthy,22.5,116.0,2.9,7.2,14521,1533,54.0,8.0,2.6,5.8,Low
U07620,35,Male,Medium,Average,23.2,,1.7,3.6,7863,1332,61.0,9.0,1.8,5.7,Low
U07621,24,Female,High,Average,27.0,180.0,2.4,6.1,13500,1923,,8.2,1.8,5.0,Low
U07622,18,Male,Medium,Average,22.9,0.0,1.9,5.3,6854,1526,63.0,7.8,2.4,5.5,Low
U07623,50,Male,Medium,Average,27.2,155.0,3.3,8.2,7007,1515,64.0,7.3,2.5,4.0,Medium
U07624,18,Female,Medium,Average,25.4,211.0,2.8,3.0,10124,1685,,7.2,2.2,5.0,Low
U07625,41,Female,Medium,Healthy,24.7,0.0,2.6,9.5,5806,1338,67.0,7.0,1.4,3.8,Low
U07626,21,Male,Low,Unhealthy,18.7,48.0,3.6,10.1,4206,1028,59.0,5.9,2.1,3.7,Medium
U07627,21,Male,Medium,Healthy,21.7,190.0,2.5,6.6,7952,1304,61.0,6.5,1.8,3.8,Low
U07628,35,Male,Medium,Average,27.4,170.0,3.3,3.6,5149,1434,75.0,6.9,1.7,4.7,Low
U07629,44,Other,Medium,Average,22.3,177.0,3.9,2.0,9676,1258,59.0,7.8,2.7,5.1,Medium
U07630,60,Male,Low,Healthy,29.8,243.0,2.6,9.7,1995,1555,83.0,7.1,2.3,4.7,Medium
U07631,49,Female,Low,Average,34.4,0.0,2.7,12.0,2882,2061,85.0,7.5,2.0,4.1,Medium
U07632,50,Male,Medium,Average,27.6,306.0,3.3,7.1,7828,1710,69.0,8.2,1.8,4.8,Medium
U07633,45,Female,High,Average,31.0,152.0,3.6,4.1,18469,2229,55.0,8.5,2.1,5.6,Low
U07634,59,Male,Medium,Healthy,27.9,110.0,2.6,4.3,9041,1917,69.0,8.0,2.1,4.9,Low
U07635,58,Male,Medium,Average,22.9,0.0,2.0,10.0,8621,1391,58.0,5.9,1.6,3.9,Medium
U07636,53,Male,Low,Unhealthy,25.8,159.0,3.2,7.4,6027,1569,71.0,5.6,1.6,4.3,Medium
U07637,23,Male,Medium,Average,33.1,276.0,3.0,4.6,7471,1642,80.0,7.3,2.0,4.0,Low
U07638,33,Male,Medium,Average,22.9,221.0,3.2,12.7,11996,1624,57.0,6.0,1.9,3.4,Medium
U07639,51,Female,Medium,Average,20.8,225.0,3.1,9.6,9007,1333,64.0,6.7,1.1,3.7,Low
U07640,40,Other,High,Average,20.5,149.0,2.7,8.4,14400,1228,50.0,6.4,2.2,4.2,Medium
U07641,67,Male,High,Average,24.1,190.0,2.7,5.6,8609,1459,66.0,7.6,1.4,4.0,Low
U07642,59,Female,Low,Average,21.0,33.0,3.1,10.1,5463,798,56.0,6.5,1.3,3.0,High
U07643,41,Female,Medium,Average,,199.0,1.3,9.2,9074,1829,73.0,7.0,2.2,3.0,Low
U07644,66,Female,Low,Healthy,25.9,126.0,3.6,6.7,3666,1540,73.0,7.5,1.7,3.9,Low
U07645,30,Male,Low,Average,28.9,31.0,2.9,9.7,3242,1393,71.0,,1.9,4.9,Medium
U07646,35,Female,Low,Healthy,23.8,313.0,1.8,9.6,7020,1328,73.0,5.5,1.5,2.3,Medium
U07647,30,Male,Medium,Average,20.4,0.0,2.6,7.7,6406,972,56.0,7.1,1.3,4.5,Low
U07648,66,Female,Medium,Average,19.8,278.0,3.6,4.1,8697,1395,60.0,8.4,1.9,5.6,Low
U07649,54,Male,Medium,Unhealthy,21.4,288.0,2.7,4.4,8069,1304,67.0,6.6,2.2,4.5,Low
U07650,60,Male,High,Healthy,26.4,120.0,1.9,3.0,16065,1954,55.0,7.4,1.2,4.6,Low
U07651,56,Male,Low,Average,27.1,354.0,1.5,10.3,1116,1629,81.0,6.9,2.0,4.4,Medium
U07652,59,Male,Medium,Average,27.4,117.0,4.5,3.3,9345,1543,64.0,7.0,1.7,4.1,Medium
U07653,34,Female,Medium,Healthy,19.0,108.0,1.1,7.1,11199,1650,53.0,6.3,1.0,3.2,Low
U07654,32,Male,Low,Healthy,25.0,19.0,2.8,3.0,1146,1244,72.0,7.1,1.7,5.1,Low
U07655,35,Female,High,Average,20.9,198.0,2.0,11.2,11154,1701,57.0,7.7,1.8,3.7,Low
U07656,40,Male,Medium,Average,26.6,56.0,3.3,4.1,9130,1672,62.0,7.3,2.0,5.7,Low
U07657,68,Male,High,Unhealthy,26.9,81.0,1.5,7.8,13598,1562,61.0,8.2,1.6,4.9,Low
U07658,47,Female,Medium,Unhealthy,20.3,190.0,3.8,3.1,9359,1141,57.0,8.3,1.8,5.0,Low
U07659,51,Other,Low,Average,28.9,196.0,2.4,9.2,5116,1597,71.0,6.3,1.7,3.8,Medium
U07660,21,Male,Low,Healthy,34.4,388.0,2.3,9.7,4337,1560,95.0,6.1,1.8,3.3,Medium
U07661,20,Male,High,Average,28.3,339.0,2.2,7.0,19288,2292,59.0,6.9,1.4,3.3,Medium
U07662,24,Female,Low,Average,24.3,282.0,2.0,6.8,5128,1584,70.0,6.1,1.8,4.5,Medium
U07663,35,Male,High,Average,23.7,178.0,2.2,9.0,10022,1289,59.0,8.0,1.9,3.7,Low
U07664,59,Female,Medium,Unhealthy,24.2,139.0,3.1,5.5,9401,1529,64.0,6.8,1.7,4.8,Low
U07665,24,Female,Low,Average,22.0,196.0,1.1,9.7,3951,1239,67.0,5.8,1.5,3.0,High
U07666,57,Male,Medium,Average,26.0,116.0,1.9,7.7,9095,1801,67.0,8.3,1.5,5.4,Low
U07667,23,Male,Low,Healthy,20.4,94.0,3.7,3.1,5752,1332,64.0,7.3,1.5,4.9,Low
U07668,39,Male,Low,Unhealthy,17.5,188.0,2.4,11.6,6423,1049,60.0,6.4,2.0,3.6,High
U07669,18,Male,High,Average,25.9,68.0,2.0,7.5,14252,1582,56.0,7.1,1.7,4.2,Medium
U07670,21,Female,Medium,Average,25.1,77.0,1.5,6.2,9676,1642,66.0,6.3,1.4,3.5,Low
U07671,63,Female,Medium,Average,22.7,343.0,1.6,7.4,5839,1342,69.0,5.4,0.9,3.2,Low
U07672,66,Female,Low,Healthy,19.9,0.0,3.3,5.2,3304,963,64.0,,1.5,4.7,Low
U07673,69,Female,Low,Healthy,26.2,44.0,1.8,6.6,3155,1859,70.0,6.8,1.8,4.0,Medium
U07674,67,Male,Medium,Average,21.0,390.0,3.1,9.0,10068,1487,64.0,4.6,1.1,2.2,Medium
U07675,60,Female,Medium,Healthy,24.4,141.0,1.7,8.7,11454,1548,57.0,6.1,2.1,3.7,Low
U07676,46,Male,Medium,Unhealthy,32.1,406.0,2.4,8.5,14378,2068,73.0,6.1,1.1,3.6,Medium
U07677,38,Female,Medium,Unhealthy,27.6,24.0,2.4,5.5,9722,1935,67.0,6.8,1.3,3.7,Low
U07678,43,Male,Medium,Average,19.5,211.0,1.9,4.8,10248,1622,52.0,7.5,2.2,4.5,Low
U07679,31,Female,Low,Average,19.9,315.0,2.6,8.0,1404,1174,76.0,6.2,1.4,3.6,Medium
U07680,26,Female,Low,Average,25.6,64.0,0.8,8.9,1317,1535,71.0,7.6,1.6,4.1,Low
U07681,64,Male,Low,Healthy,19.5,451.0,2.4,5.2,2696,835,72.0,7.3,1.2,4.3,Low
U07682,29,Male,Medium,Healthy,17.5,141.0,2.9,6.4,5491,1085,60.0,6.2,1.7,4.4,Low
U07683,59,Female,Medium,Average,27.1,276.0,1.8,8.0,9023,1485,68.0,6.0,1.9,3.5,Medium
U07684,68,Male,Low,Unhealthy,26.3,98.0,2.7,6.8,6603,1739,67.0,7.9,2.7,5.4,Low
U07685,68,Female,Low,Unhealthy,26.8,423.0,2.6,9.9,4017,1680,82.0,6.4,1.5,4.1,High
U07686,23,Female,Medium,Unhealthy,26.1,245.0,2.7,3.7,6688,1374,74.0,7.7,2.1,5.3,Low
U07687,37,Female,High,Average,24.7,514.0,1.4,3.4,14916,1711,62.0,7.7,1.5,5.0,Medium
U07688,41,Male,Medium,Unhealthy,22.4,376.0,2.6,9.7,6561,1189,69.0,5.7,1.7,2.6,Medium
U07689,44,Female,Low,Average,27.1,325.0,1.1,8.5,3185,1527,81.0,8.5,1.8,5.3,Low
U07690,55,Male,Medium,Healthy,31.1,56.0,2.0,7.2,7610,1839,68.0,7.9,2.5,4.7,Low
U07691,25,Male,Medium,Average,23.0,212.0,2.5,6.2,8776,1508,63.0,6.6,2.1,4.6,Medium
U07692,18,Female,Low,Unhealthy,20.9,152.0,2.7,8.2,1499,1039,70.0,7.7,1.3,4.7,Medium
U07693,66,Female,Medium,Healthy,20.5,203.0,1.5,7.5,3940,1549,68.0,6.7,1.9,4.9,Low
U07694,66,Male,Medium,Average,21.5,222.0,2.3,7.7,6280,1518,62.0,6.9,2.2,3.2,Low
U07695,41,Male,Low,Average,25.8,64.0,3.1,6.8,4783,1452,,6.7,1.7,4.0,Medium
U07696,64,Female,High,Healthy,17.5,176.0,1.7,8.3,10204,977,55.0,6.6,1.9,4.6,Low
U07697,24,Female,High,Healthy,26.8,185.0,0.8,9.3,19502,1781,57.0,7.8,1.5,4.3,Low
U07698,36,Female,Medium,Average,27.6,48.0,2.9,9.3,9704,1444,60.0,6.4,1.8,3.4,Low
U07699,39,Male,Low,Unhealthy,17.8,320.0,1.7,8.1,5003,1177,72.0,5.9,1.6,3.2,Medium
U07700,52,Female,Medium,Unhealthy,21.1,233.0,2.0,7.0,9710,1410,66.0,6.6,1.3,3.6,Low
U07701,47,Female,Low,Unhealthy,25.3,321.0,2.6,8.1,4639,1696,78.0,5.7,1.9,4.3,Medium
U07702,46,Female,Low,Healthy,24.4,273.0,2.6,10.0,4760,1553,71.0,6.5,1.5,2.5,Medium
U07703,39,Female,Medium,Healthy,27.1,0.0,3.3,6.6,10483,1328,64.0,6.9,2.0,4.2,Low
U07704,28,Male,Medium,Healthy,24.4,75.0,2.3,6.3,10000,1455,55.0,8.0,1.3,4.7,Low
U07705,37,Female,Low,Unhealthy,30.1,447.0,2.6,8.2,4450,1347,77.0,7.1,1.1,3.5,Medium
U07706,46,Male,Medium,Healthy,23.7,317.0,1.1,8.8,11847,1578,60.0,6.5,2.2,4.7,Medium
U07707,68,Male,Low,Average,21.1,0.0,3.0,6.7,4116,1281,61.0,6.6,1.9,3.8,Medium
U07708,58,Female,High,Healthy,20.7,270.0,1.9,8.1,12634,1555,50.0,7.0,1.3,4.0,Low
U07709,59,Female,High,Healthy,27.9,75.0,5.0,4.9,9550,1773,70.0,7.5,2.0,4.8,Low
U07710,51,Female,Medium,Healthy,25.1,0.0,2.3,7.0,6555,1282,63.0,8.5,1.4,4.4,Low
U07711,18,Female,Medium,Average,,448.0,2.8,10.9,10404,2253,72.0,5.7,1.7,2.8,Medium
U07712,48,Male,Low,Healthy,27.5,211.0,3.0,8.5,3948,1563,84.0,6.9,1.5,4.1,Low
U07713,47,Female,Medium,Healthy,17.5,232.0,2.4,5.4,8958,1547,56.0,7.5,1.2,4.5,Low
U07714,65,Male,High,Average,20.4,11.0,2.8,5.7,14242,1753,50.0,9.0,1.4,4.7,Low
U07715,35,Female,Low,Average,20.9,27.0,4.3,3.9,2195,1254,,7.2,1.4,5.4,Medium
U07716,34,Male,Medium,Average,21.7,0.0,1.9,11.1,7423,1504,59.0,5.6,1.1,2.7,Medium
U07717,55,Female,Medium,Unhealthy,23.3,412.0,0.7,4.5,6331,1307,,6.8,2.4,4.2,Low
U07718,31,Male,Medium,Average,29.0,0.0,1.5,2.0,7129,1617,60.0,8.7,3.0,5.7,Low
U07719,40,Female,Medium,Healthy,29.8,442.0,3.3,3.5,6224,1718,81.0,7.1,2.3,4.8,Low
U07720,42,Female,High,Average,23.8,51.0,2.1,7.1,15445,1775,51.0,7.2,1.6,5.2,Low
U07721,32,Male,Low,Average,,15.0,4.4,5.2,5218,918,65.0,7.1,1.1,4.0,Low
U07722,63,Female,Medium,Average,22.2,191.0,3.1,7.3,8070,1429,,6.2,1.4,3.5,Low
U07723,39,Female,High,Unhealthy,25.4,97.0,2.0,7.9,8031,1705,63.0,7.3,2.2,4.3,Low
U07724,20,Female,Medium,Unhealthy,25.8,214.0,1.9,5.4,5294,1241,71.0,6.3,1.1,3.0,Low
U07725,36,Female,High,Average,28.2,68.0,2.1,4.7,15937,1833,56.0,8.2,1.5,4.3,Low
U07726,61,Male,Low,Healthy,28.2,152.0,0.8,9.3,2866,1537,80.0,7.1,1.4,3.2,High
U07727,51,Male,High,Unhealthy,17.5,86.0,2.7,7.7,11736,1426,50.0,7.6,1.2,4.1,Medium
U07728,52,Male,Low,Average,24.4,329.0,3.1,2.0,4103,1350,74.0,7.9,1.7,5.1,Low
U07729,67,Male,High,Average,30.5,276.0,1.7,3.2,11639,2059,69.0,8.6,1.9,5.4,Low
U07730,18,Male,Low,Unhealthy,23.2,237.0,1.3,2.5,1000,1226,75.0,8.4,2.0,5.9,Low
U07731,69,Female,Medium,Average,29.6,358.0,1.8,6.6,6151,1649,74.0,6.7,1.1,4.3,Medium
U07732,38,Male,Medium,Average,23.8,239.0,3.3,7.5,7192,1470,69.0,6.3,1.2,2.9,Medium
U07733,46,Male,Medium,Average,25.7,226.0,3.1,6.6,6890,1554,72.0,5.1,1.3,2.6,Low
U07734,23,Male,Low,Healthy,20.5,182.0,2.7,5.4,5051,1231,60.0,6.7,2.1,3.9,Low
U07735,54,Female,High,Average,20.6,92.0,3.8,9.6,14266,1570,50.0,6.3,1.1,2.3,Medium
U07736,18,Female,Medium,Average,27.9,92.0,1.1,7.8,8035,1784,72.0,7.0,1.2,4.0,Low
U07737,68,Male,Medium,Healthy,28.5,222.0,2.3,4.7,10313,2027,68.0,7.7,1.3,4.3,Low
U07738,18,Female,Low,Average,25.1,352.0,2.9,4.9,1659,1408,78.0,7.4,1.8,4.1,Medium
U07739,44,Male,High,Average,20.1,285.0,3.1,5.1,18694,1291,50.0,8.1,1.5,4.6,Low
U07740,38,Other,Medium,Average,25.2,284.0,3.1,6.1,11302,1434,67.0,5.6,1.3,3.2,Low
U07741,33,Female,High,Unhealthy,30.0,34.0,3.1,7.1,13653,2164,59.0,6.5,1.5,4.1,Low
U07742,61,Male,Medium,Healthy,32.0,278.0,3.6,8.0,7214,1725,80.0,7.7,1.3,4.4,Low
U07743,57,Female,Low,Average,23.7,140.0,3.1,4.9,6014,1660,72.0,5.6,1.9,3.5,Medium
U07744,43,Female,Medium,Average,18.4,226.0,1.6,3.6,7472,923,60.0,7.7,2.1,5.2,Low
U07745,33,Male,Medium,Average,28.4,282.0,2.1,8.0,8706,1933,75.0,6.5,1.9,3.6,Medium
U07746,45,Female,Medium,Unhealthy,23.9,26.0,1.1,9.1,8556,1362,62.0,6.7,1.9,3.6,Medium
U07747,18,Male,Medium,Average,28.8,223.0,3.3,11.3,8978,2023,73.0,6.5,1.6,2.2,Low
U07748,53,Male,Low,Average,26.1,235.0,3.5,8.0,2350,1251,,8.1,2.8,4.4,Medium
U07749,27,Male,Medium,Average,21.5,349.0,1.5,5.2,8879,1236,61.0,6.2,1.3,3.1,Low
U07750,60,Male,High,Average,25.2,,2.2,8.5,11353,1730,59.0,7.0,2.4,4.2,Low
U07751,34,Male,Low,Average,30.2,190.0,1.1,6.6,3101,1340,79.0,7.8,2.1,4.6,Low
U07752,40,Female,Low,Average,24.4,225.0,2.4,3.6,5392,1246,71.0,6.5,1.5,4.5,Low
U07753,24,Male,Medium,Average,20.9,122.0,1.8,6.9,6993,1498,64.0,7.7,2.2,4.9,Low
U07754,61,Male,Medium,Average,18.6,119.0,1.6,7.7,6724,1489,54.0,6.9,2.2,4.4,Low
U07755,24,Female,Medium,Average,21.9,113.0,2.5,10.6,8407,1385,61.0,4.9,1.6,3.4,Low
U07756,61,Female,Medium,Average,23.4,180.0,4.0,7.2,10693,1498,61.0,7.0,1.9,3.7,Low
U07757,32,Other,High,Average,28.3,462.0,3.1,5.0,21214,1958,56.0,7.2,2.1,4.4,Medium
U07758,51,Female,High,Average,20.5,186.0,2.3,2.3,17427,1848,50.0,8.1,2.8,6.5,Low
U07759,63,Other,Medium,Healthy,31.2,273.0,2.5,3.9,10258,1881,73.0,7.6,1.9,4.8,Low
U07760,62,Female,Low,Healthy,19.7,204.0,4.0,4.6,3964,901,67.0,7.6,2.5,5.2,Low
U07761,21,Female,Low,Healthy,34.3,153.0,3.5,11.2,7839,2084,79.0,6.5,1.7,3.4,Low
U07762,31,Female,High,Unhealthy,31.9,196.0,2.3,6.5,14595,1915,64.0,8.4,2.7,4.7,Medium
U07763,31,Male,Medium,Unhealthy,25.6,315.0,2.9,6.8,7928,1627,71.0,6.4,1.7,3.5,Low
U07764,33,Male,Medium,Unhealthy,18.4,191.0,1.7,9.8,8765,1192,59.0,6.8,1.3,3.0,Medium
U07765,24,Female,Medium,Unhealthy,24.8,175.0,2.5,8.5,8528,1619,65.0,6.1,1.2,3.9,Medium
U07766,49,Male,Low,Healthy,23.5,164.0,3.1,6.3,2029,965,69.0,5.4,1.2,2.6,Low
U07767,36,Male,Medium,Average,19.9,50.0,3.3,9.9,6605,1298,53.0,6.2,1.3,2.6,Medium
U07768,19,Female,Low,Unhealthy,26.2,356.0,2.0,5.3,4570,1137,74.0,6.8,1.6,4.3,Medium
U07769,27,Female,Medium,Average,21.7,132.0,3.3,7.7,6421,1396,58.0,5.6,1.6,2.8,Medium
U07770,67,Male,Medium,Healthy,22.1,420.0,2.6,3.9,9295,1458,66.0,6.1,2.0,4.4,Low
U07771,34,Female,Low,Average,24.2,236.0,2.3,7.7,4054,997,69.0,8.1,1.5,5.0,Medium
U07772,54,Female,Medium,Healthy,22.7,410.0,4.0,9.5,9873,1527,63.0,6.0,1.6,3.2,Medium
U07773,29,Female,High,Average,33.3,170.0,2.2,9.2,13628,2349,73.0,7.6,2.1,4.4,Low
U07774,23,Female,Medium,Average,22.9,90.0,1.6,9.3,8963,1414,59.0,6.1,1.6,3.4,Medium
U07775,39,Female,Medium,Unhealthy,26.8,356.0,2.0,14.0,4376,1254,81.0,4.7,0.8,1.0,High
U07776,49,Female,Medium,Average,25.6,115.0,3.1,6.3,4781,1385,70.0,6.3,1.8,3.8,Low
U07777,58,Male,High,Average,26.4,392.0,1.7,4.7,11590,1330,62.0,8.1,1.7,4.9,Medium
U07778,37,Female,Medium,Average,26.7,286.0,3.2,8.1,8621,1743,69.0,6.4,1.3,3.6,Medium
U07779,18,Female,High,Unhealthy,28.5,419.0,1.8,4.8,11656,2041,63.0,7.3,1.7,3.6,Low
U07780,64,Female,Medium,Average,26.1,53.0,2.4,4.2,9455,1589,63.0,6.9,2.0,5.4,Low
U07781,23,Female,High,Average,25.9,343.0,4.3,6.4,15160,1849,57.0,7.8,2.0,5.2,Medium
U07782,36,Male,High,Average,25.2,88.0,1.8,12.0,12623,1987,58.0,8.2,1.6,4.2,Medium
U07783,35,Female,Medium,Average,24.4,,0.9,8.7,8447,1865,59.0,8.9,1.6,4.7,Low
U07784,23,Male,Low,Healthy,21.4,334.0,3.6,8.0,3333,1349,75.0,7.0,1.5,3.1,Low
U07785,62,Male,Low,Unhealthy,24.8,199.0,1.4,2.8,4472,1216,72.0,6.6,1.0,4.1,Low
U07786,50,Male,Low,Healthy,,344.0,1.9,5.4,3234,1676,77.0,5.3,1.7,3.9,Low
U07787,40,Male,Low,Healthy,26.6,213.0,3.1,10.6,4594,1637,72.0,7.5,1.6,3.2,Medium
U07788,40,Female,Low,Average,25.7,203.0,3.1,6.3,6040,1574,71.0,5.5,1.8,4.1,Medium
U07789,43,Male,Medium,Average,24.1,424.0,0.6,12.5,5528,1488,72.0,5.8,1.7,2.0,Medium
U07790,30,Male,Low,Average,24.8,217.0,2.2,8.1,2958,1571,67.0,7.5,2.5,5.6,Medium
U07791,24,Female,Medium,Healthy,22.8,128.0,3.2,6.6,6694,1035,63.0,8.4,2.2,5.2,Low
U07792,32,Male,High,Healthy,26.3,186.0,4.1,6.2,14933,1881,57.0,6.8,2.1,4.4,Low
U07793,61,Male,Medium,Average,24.1,223.0,1.5,6.8,9675,1364,,7.0,1.3,4.2,Low
U07794,44,Male,High,Average,25.7,0.0,3.4,3.4,8781,1718,63.0,8.0,2.3,4.8,Low
U07795,43,Male,Low,Unhealthy,29.0,273.0,2.0,9.4,3724,1435,79.0,5.9,1.5,3.9,Medium
U07796,50,Male,Medium,Average,22.2,403.0,3.3,8.1,8056,2049,61.0,7.4,1.8,4.6,Low
U07797,32,Male,Medium,Average,27.4,192.0,1.7,6.4,9763,1910,64.0,7.4,1.4,4.9,Low
U07798,53,Female,Medium,Average,25.1,136.0,2.3,6.7,6208,1270,72.0,6.1,1.8,3.9,Medium
U07799,62,Male,Medium,Average,33.1,258.0,2.8,9.0,9459,2225,77.0,6.4,1.6,2.7,Medium
U07800,44,Male,Low,Unhealthy,24.1,461.0,3.3,12.1,4439,1300,78.0,5.5,1.8,2.2,High
U07801,22,Female,Low,Healthy,27.8,270.0,3.0,10.8,6661,1674,76.0,6.7,1.1,3.7,Medium
U07802,19,Male,Medium,Average,25.1,232.0,2.2,7.5,12387,1722,60.0,8.3,1.4,4.5,Medium
U07803,50,Female,Medium,Average,19.4,141.0,2.1,4.9,9591,988,55.0,,1.3,4.9,Low
U07804,33,Female,Medium,Average,22.9,39.0,3.9,3.2,7479,1323,64.0,7.4,1.6,5.6,Low
U07805,40,Male,Low,Average,28.5,203.0,2.7,7.3,4736,1388,79.0,6.8,2.1,4.8,Low
U07806,55,Female,Medium,Average,23.3,206.0,2.1,5.0,9162,1048,67.0,7.4,1.9,5.1,Medium
U07807,33,Male,Low,Healthy,17.5,0.0,2.9,7.4,4790,960,56.0,,1.6,3.2,Low
